x,y,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,motor1,motor2
22,14,0.0343606,0.0348439,0.0399046,0.0335002,0.0223469,0.0198151,-0.033394,0.0402569
22,15,0.0595671,0.0633454,0.062951,0.0517467,0.0385702,0.0256568,-0.051495,0.0645734
22,16,0.0939037,0.0925379,0.0919029,0.0844872,0.0525718,0.0343787,-0.0760181,0.097637
22,17,0.153702,0.150292,0.144832,0.136319,0.092553,0.0624678,-0.105213,0.14961
22,18,0.241822,0.244404,0.234448,0.209305,0.162788,0.123708,-0.12971,0.246454
22,19,0.36684,0.36442,0.340674,0.306299,0.260662,0.202675,-0.132891,0.365185
22,20,0.478398,0.47824,0.439211,0.398324,0.344839,0.273433,-0.14209,0.477556
22,21,0.583777,0.587691,0.533953,0.476735,0.433032,0.355305,-0.110553,0.584194
22,22,0.689065,0.686839,0.608697,0.541348,0.540976,0.463142,0.00660559,0.687623
22,23,0.788612,0.786798,0.661704,0.58291,0.667068,0.603952,0.231162,0.787566
22,24,0.888111,0.887559,0.690425,0.591806,0.81584,0.776719,0.555015,0.888415
22,25,0.968727,0.968974,0.691027,0.56782,0.944711,0.932058,0.858659,0.968695
22,26,0.998298,0.998304,0.675197,0.535837,0.99606,0.994854,0.988035,0.9983
22,27,0.999998,0.999998,0.657205,0.510607,0.999959,0.999938,0.999821,0.999998
22,28,1,1,0.62857,0.45715,1,1,1,1
22,29,1,1,0.600001,0.599993,1,1,1,1
23,0,0.0094,0.0094,0.0073,0.0057,0.0097,0.0039,0.0018,0.0009
23,1,0.0064,0.0053,0.0079,0.0073,0,0.0096,0.0047,0.0058
23,2,0.0047,0.0083,0.0009,0.0013,0.0054,0.0048,0.0089,0.0014
23,3,0.0094,0.0077,0.0095,0.0085,0.0088,0.0078,0.0028,0.0083
23,4,0.0073,0.0002,0.0041,0.007,0.0039,0.0057,0.0077,0.0003
23,5,0.0011,0.0057,0.0076,0.0009,0.0052,0.0022,0.0067,0.0098
23,6,0.0007,0.0074,0.0012,0.0059,0.0021,0.0002,0.0073,0.0016
23,7,0.0079,0.0068,0.0001,0.0066,0.0047,0.0027,0.0051,0.0019
23,8,0.0027,0.009,0.0087,0.0067,0.0047,0.0066,0.007,0.0056
23,9,0.0022,0.0045,0.0064,0.0073,0.0067,0.0032,0.0072,0.0072
23,10,0.0006,0.0084,0.0031,0.0025,0.0084,0.0005,0.004,0.0063
23,11,0.00731078,0.00411081,0.0030102,0.00190804,0.00660644,0.00790426,0.0038891,0.00931076
23,12,0.0110789,0.00669658,0.0098978,0.00486737,0.0114241,0.00450327,0.00326334,0.00550139
23,13,0.0213917,0.0177435,0.0222419,0.0161955,0.0148333,0.010877,-0.0127149,0.0213917
23,14,0.0288826,0.0288826,0.0239371,0.0240389,0.0189776,0.0123326,-0.0156171,0.0267367
23,15,0.0471718,0.0416009,0.0421097,0.0383198,0.0228484,0.0211183,-0.0356457,0.0464995
23,16,0.0621133,0.0618318,0.0683236,0.0624509,0.0388711,0.0284326,-0.0565634,0.0623009
23,17,0.100207,0.108576,0.101347,0.093849,0.0671864,0.0480473,-0.0704026,0.100027
23,18,0.164871,0.16813,0.157849,0.144328,0.118803,0.0859243,-0.0724695,0.169718
23,19,0.256794,0.254929,0.234762,0.213344,0.191654,0.152707,-0.0626441,0.260749
23,20,0.339381,0.336326,0.311575,0.279252,0.256104,0.207522,-0.0474791,0.340576
23,21,0.433556,0.430067,0.383071,0.343009,0.339167,0.289414,-0.00318889,0.43367
23,22,0.532193,0.534257,0.457731,0.404348,0.441706,0.389557,0.104918,0.532333
23,23,0.650764,0.652447,0.530705,0.462323,0.572154,0.532978,0.290622,0.652376
23,24,0.788166,0.786477,0.597667,0.509153,0.735484,0.709645,0.554176,0.78637
23,25,0.916392,0.916299,0.647273,0.533416,0.895069,0.883609,0.820281,0.916409
23,26,0.985984,0.985901,0.662493,0.53057,0.981876,0.979781,0.967419,0.985991
23,27,0.99919,0.999191,0.648896,0.512701,0.99882,0.99862,0.997499,0.99919
23,28,0.999937,0.999937,0.629459,0.508356,0.999889,0.999864,0.999721,0.999937
23,29,0.999882,0.999882,0.617248,0.55548,0.999843,0.999822,0.999703,0.999882
24,0,0.0066,0.0087,0.0013,0.0016,0.0065,0.0023,0.0004,0.0031
24,1,0.0011,0.0024,0.0032,0.0087,0.007,0.0019,0.0062,0.0031
24,2,0.007,0.0098,0.0008,0.0074,0.0069,0.0092,0.0063,0.0013
24,3,0.0038,0.0031,0.0013,0.0088,0.007,0.0001,0.0024,0.0035
24,4,0.0086,0.0037,0.0051,0.0053,0.006,0.0054,0.0084,0.0069
24,5,0.0078,0.0015,0.0058,0.0047,0.0032,0.0019,0.0078,0.0002
24,6,0.0018,0.0084,0.0076,0.0087,0.0077,0.004,0.0098,0.0014
24,7,0.0069,0.001,0.0001,0.004,0.0009,0.0025,0.0076,0.0096
24,8,0.0062,0.0028,0.005,0.0021,0.0082,0.0033,0.0091,0.0059
24,9,0.0047,0.005,0.0007,0.0079,0.0067,0.0083,0.0079,0.0086
24,10,0.0069,0.0056,0.0072,0.0045,0.0097,0.0072,0.0058,0.0067
24,11,0.00800618,0.00590619,0.000705866,0.00900457,0.00830368,0.00830244,0.00869372,0.0046062
24,12,0.00390006,0.00669193,0.00954896,0.0113724,0.00859012,0.0068811,0.00218223,0.00459803
24,13,0.0108789,0.015828,0.0194755,0.0161079,0.00989954,0.0111553,-0.00414819,0.0110769
24,14,0.0207826,0.0209791,0.0222165,0.0179999,0.0106425,0.00705616,-0.0083054,0.0259897
24,15,0.033715,0.0273918,0.0338621,0.0284429,0.0238587,0.0155507,-0.0178583,0.0363416
24,16,0.0410878,0.047129,0.0480411,0.0423478,0.0260048,0.0183189,-0.0303732,0.0436769
24,17,0.0735252,0.07259,0.0631244,0.0599348,0.0460164,0.0333664,-0.0447565,0.0735252
24,18,0.116059,0.115969,0.103031,0.0906643,0.0747305,0.0584661,-0.0385724,0.113917
24,19,0.171717,0.175368,0.156174,0.138681,0.129847,0.106815,-0.0184686,0.172297
24,20,0.234275,0.234507,0.210706,0.181882,0.178193,0.156196,-0.00704746,0.228949
24,21,0.303379,0.300644,0.262407,0.232636,0.247774,0.217479,0.0362105,0.304712
24,22,0.390838,0.388504,0.327759,0.289396,0.331905,0.302563,0.124329,0.390654
24,23,0.499129,0.50119,0.399386,0.346521,0.451307,0.42396,0.26905,0.50114
24,24,0.639916,0.640713,0.480879,0.409949,0.602989,0.581361,0.471553,0.63901
24,25,0.791971,0.792054,0.56212,0.467,0.77111,0.761507,0.697345,0.791407
24,26,0.912662,0.912417,0.619903,0.506176,0.904867,0.900354,0.875958,0.91247
24,27,0.970274,0.970354,0.638998,0.519169,0.967745,0.966503,0.958997,0.970479
24,28,0.985966,0.986004,0.635544,0.5268,0.985012,0.984488,0.981503,0.985922
24,29,0.982768,0.982772,0.628251,0.540514,0.982097,0.981608,0.979216,0.982799
25,0,0.0056,0.0034,0.0016,0.003,0.0081,0.0084,0.0039,0.0004
25,1,0.0035,0.0009,0.0018,0.0062,0.0065,0.0008,0.0052,0.0006
25,2,0.0075,0.0025,0.0014,0.0049,0.0092,0.0057,0.0059,0
25,3,0.0067,0.0095,0.0035,0.0064,0.0049,0.0078,0.009,0.0004
25,4,0.0012,0.0007,0.0034,0.0093,0.0089,0.0071,0.0095,0.0023
25,5,0.0078,0.0012,0.0085,0.0045,0.002,0.0038,0.0049,0.0095
25,6,0.0063,0.0063,0.0043,0.0055,0.0021,0.0002,0.0055,0.0087
25,7,0.0097,0.0088,0.0052,0.0047,0.0066,0.0041,0.0049,0.0078
25,8,0.0046,0.0081,0.007,0.0034,0.0054,0.0064,0.0058,0.0031
25,9,0.0076,0.0042,0.0076,0.0094,0.0079,0.0026,0.0091,0.0041
25,10,0.0087,0.0033,0.0096,0.001,0.0035,0.005,0.0095,0.0034
25,11,0.00400337,0.00480337,0.00790316,0.000502511,0.008702,0.00300134,0.00829659,0.00340337
25,12,0.00323844,0.00742986,0.00873258,0.00800291,0.00289887,0.00326686,0.00753952,0.0113219
25,13,0.0139624,0.0142602,0.015729,0.0107931,0.013863,0.010242,0.00142583,0.0155509
25,14,0.0134757,0.0203903,0.0209136,0.0152872,0.0103425,0.0129074,-0.00428903,0.0193037
25,15,0.0218181,0.0241745,0.0251906,0.017947,0.0193614,0.0120982,-0.0127854,0.0183818
25,16,0.0271459,0.0282173,0.0317118,0.0252413,0.0195683,0.0152382,-0.0239316,0.0274381
25,17,0.042919,0.0403256,0.0441782,0.0375162,0.0324757,0.0205769,-0.030608,0.0488744
25,18,0.0688391,0.066784,0.0656365,0.0603556,0.0455225,0.0372388,-0.0260021,0.0691194
25,19,0.114488,0.107698,0.100011,0.0909446,0.0873508,0.0688589,-0.00564364,0.113952
25,20,0.147442,0.148554,0.126442,0.118125,0.114958,0.100302,0.0104101,0.148298
25,21,0.196208,0.197822,0.169213,0.145338,0.159893,0.148901,0.0370692,0.196128
25,22,0.25781,0.262637,0.209072,0.182379,0.222819,0.207147,0.0990792,0.2639
25,23,0.347321,0.344041,0.271334,0.23099,0.313032,0.298322,0.195612,0.347321
25,24,0.46356,0.459011,0.341204,0.287958,0.434806,0.420491,0.340684,0.462802
25,25,0.598181,0.595707,0.422121,0.356496,0.577507,0.568226,0.512031,0.595748
25,26,0.72623,0.72708,0.499211,0.412625,0.717328,0.711567,0.678579,0.726696
25,27,0.820548,0.820295,0.549808,0.45578,0.813402,0.810911,0.792317,0.819265
25,28,0.860728,0.86091,0.568099,0.476223,0.8564,0.855264,0.844408,0.86126
25,29,0.85174,0.85171,0.560552,0.475657,0.847972,0.84658,0.838214,0.850813
26,0,0.0065,0.0078,0.0031,0.0038,0.0053,0.0025,0.0062,0.0027
26,1,0.0083,0.0005,0.0014,0.009,0.0048,0.0049,0.0091,0.0004
26,2,0.0019,0.0098,0.0001,0.0022,0.0059,0.008,0.0015,0.0047
26,3,0.0069,0.0006,0.006,0.0089,0.0034,0.0003,0.0015,0.0097
26,4,0.0081,0.0047,0.0036,0.0035,0.007,0.0096,0.0062,0.0055
26,5,0.0001,0.0074,0.0044,0.0047,0.0024,0.0037,0.0051,0.0043
26,6,0.0036,0.0051,0.0064,0.0093,0.003,0.0079,0.0041,0
26,7,0.0083,0.0001,0.0088,0.0018,0.0004,0.0004,0.0014,0.0083
26,8,0.0051,0.0049,0.0019,0.0021,0.0046,0.008,0.0076,0.0045
26,9,0.0053,0.0019,0.0093,0.0078,0.0054,0.0043,0.0022,0.0089
26,10,0.0092,0.0084,0.0083,0.0024,0.0065,0.0024,0.0022,0.0047
26,11,0.00230175,0.00110175,0.00640164,0.0027013,0.00140105,0.00780069,0.00109824,0.00630174
26,12,0.00419517,0.00419517,0.00972262,0.00839767,0.00152324,0.00642091,0.000298535,0.00749055
26,13,0.0128503,0.00608424,0.00862054,0.00749774,0.00813249,0.00749715,-0.0028007,0.00956677
26,14,0.0122282,0.00855731,0.0145727,0.00759866,0.00738066,0.0119436,-0.00240606,0.0130219
26,15,0.0115717,0.0132525,0.0185512,0.0112413,0.00645782,0.0123986,-0.00346414,0.0138458
26,16,0.0170357,0.0218585,0.0248332,0.0155106,0.0110904,0.00701681,-0.0078822,0.0254017
26,17,0.0247118,0.0239296,0.0246262,0.0269848,0.020481,0.0135755,-0.0180578,0.0242229
26,18,0.043134,0.0465029,0.0369718,0.0387083,0.0338828,0.0271902,-0.0140242,0.0459254
26,19,0.0627681,0.0642681,0.054243,0.0475288,0.0481981,0.0474202,-0.00362056,0.0640806
26,20,0.0891654,0.0874274,0.0751284,0.0685713,0.071422,0.0601062,0.0102534,0.0910864
26,21,0.118527,0.12401,0.0980003,0.0824333,0.100686,0.0920545,0.0286327,0.116317
26,22,0.162495,0.161905,0.131536,0.10999,0.140652,0.129903,0.0677302,0.160557
26,23,0.218872,0.217616,0.16488,0.141997,0.197114,0.190769,0.132438,0.219422
26,24,0.297734,0.29228,0.213089,0.179741,0.276873,0.272135,0.220929,0.29568
26,25,0.390408,0.387521,0.274661,0.227419,0.378423,0.371014,0.326583,0.389118
26,26,0.48572,0.484893,0.331395,0.279179,0.477136,0.470537,0.43973,0.484325
26,27,0.56569,0.564991,0.382124,0.318909,0.55665,0.554271,0.533419,0.562847
26,28,0.604739,0.605176,0.402914,0.339254,0.599796,0.595958,0.581773,0.603626
26,29,0.595553,0.597584,0.396349,0.334747,0.593573,0.591414,0.580739,0.594862
27,0,0.0012,0.0001,0.0009,0.0073,0.0036,0.0025,0.0087,0.0008
27,1,0.008,0.0059,0.0093,0.0097,0.0004,0.0038,0.0004,0.0058
27,2,0.0006,0.0034,0.0037,0.0055,0.0051,0.0072,0.0082,0.0098
27,3,0.0071,0.0035,0.0042,0.0058,0.0018,0.0041,0.0087,0.0028
27,4,0.0042,0.0096,0.0002,0.0078,0.002,0.0087,0.0084,0
27,5,0.0048,0.0077,0.0097,0.0052,0.0016,0.0002,0.0009,0.0022
27,6,0.0034,0.0047,0.0077,0.0085,0.0018,0.006,0.0082,0.0087
27,7,0.0094,0.0025,0.0047,0.0011,0.0065,0.0033,0.0039,0.0008
27,8,0.003,0.0039,0.0085,0.0049,0.0027,0.0068,0.0049,0.0075
27,9,0.0046,0.0047,0.0027,0.0061,0.0049,0.0034,0.0083,0.0081
27,10,0.0081,0.006,0.0065,0.0098,0.0019,0.0048,0.0086,0.0012
27,11,0.00720087,0.00320087,0.00230082,0.00380065,0.00650052,0.00600034,0.00459912,0.00940087
27,12,0.000939065,0.00393625,0.00529155,0.0035412,0.000553165,0.00964634,-0.000739253,0.00533493
27,13,0.00690562,0.00550956,0.00332301,0.0111763,0.00780433,0.00976506,0.00416311,0.00700534
27,14,0.00896467,0.00747079,0.00803443,0.0100569,0.0105174,0.00412303,0.00378305,0.00936303
27,15,0.011652,0.0058856,0.0146454,0.0073259,0.00949328,0.00570796,-0.00389717,0.0119503
27,16,0.0144219,0.0142234,0.0164461,0.0132634,0.0100422,0.0118205,-0.00708086,0.0174971
27,17,0.0124036,0.0120079,0.0185659,0.0167681,0.00639725,0.00894878,-0.00847676,0.0155693
27,18,0.0270136,0.0244619,0.0181836,0.0208092,0.0211155,0.0189255,-0.00653342,0.0230879
27,19,0.0421923,0.0341662,0.0338776,0.0290314,0.0306412,0.0305491,0.00157653,0.034553
27,20,0.0504222,0.0466052,0.0442676,0.0318083,0.0467993,0.0412499,0.00680282,0.0473686
27,21,0.0634558,0.0711362,0.057785,0.0419303,0.0573752,0.0504426,0.0253301,0.0653291
27,22,0.0944391,0.0941655,0.0736946,0.0605474,0.0841733,0.0741779,0.0434876,0.0931622
27,23,0.123966,0.12818,0.089598,0.0797006,0.117843,0.110883,0.0860669,0.122561
27,24,0.17076,0.172592,0.11824,0.100909,0.163074,0.155083,0.132587,0.171593
27,25,0.229213,0.226102,0.156892,0.127957,0.219798,0.211858,0.192209,0.22478
27,26,0.285233,0.282209,0.19542,0.158594,0.276988,0.277823,0.259901,0.284297
27,27,0.332214,0.328518,0.22103,0.182538,0.326344,0.322386,0.309324,0.333625
27,28,0.358754,0.35591,0.235727,0.196855,0.353047,0.353602,0.343504,0.355845
27,29,0.350648,0.351299,0.233952,0.198501,0.349179,0.345233,0.338633,0.350062
28,0,0.0034,0.0015,0.0055,0.0073,0.0007,0.0048,0.0036,0.0069
28,1,0.0053,0.0066,0.0089,0.0094,0.008,0.0017,0.0078,0.006
28,2,0.0051,0.0001,0.0091,0.0094,0.008,0.0075,0.0028,0.0009
28,3,0.0013,0.0087,0,0.0057,0.0089,0.0023,0.0075,0.0024
28,4,0.0036,0.0029,0.0097,0.0043,0.0075,0.0032,0.0012,0.003
28,5,0.0096,0.0002,0.0025,0.0078,0.0017,0.0002,0.0039,0.0068
28,6,0.0003,0.0031,0.0062,0.0083,0.0005,0.009,0.009,0.0016
28,7,0.0078,0.009,0.0072,0.0068,0.0013,0.0048,0.009,0.0047
28,8,0.0075,0.0087,0.0091,0.0052,0.002,0.0002,0.0082,0.0016
28,9,0.0004,0.0008,0.0094,0.002,0.0008,0.0032,0.0086,0.0011
28,10,0.0061,0.0049,0.0094,0.0064,0.0041,0.0083,0.0081,0.0018
28,11,0.0073,0.0054,0.0085,0.0086,0.0001,0.0076,0.0034,0.0076
28,12,0.0064,0.0024,0.0029,0.0083,0.0026,0.001,0,0.0029
28,13,0.0016,0.0092,0.0049,0.0024,0.0023,0.0036,0.0035,0.0084
28,14,0.0084,0.0028,0.0049,0.0024,0.0013,0.0029,0.0042,0.0086
28,15,0.0083,0.0026,0.0071,0.0082,0.0002,0.0004,0.006,0.0064
28,16,0.0027,0.0087,0.0048,0.0053,0.0098,0.0046,0.008,0.0015
28,17,0.00375419,0.00285423,0.00403708,0.0060292,0.00655403,0.00735399,0.00435415,0.00485413
28,18,0.00348481,0.0122568,0.00924979,0.00295726,0.00527907,0.00448162,0.0129545,0.00358449
28,19,0.0139321,0.0170995,0.0149779,0.00936539,0.0174955,0.0146249,0.0106656,0.0103687
28,20,0.019541,0.0213118,0.0159168,0.0116572,0.0256406,0.0194426,0.0205248,0.0194426
28,21,0.0314642,0.0334134,0.0254998,0.0160416,0.0309769,0.0289303,0.0326337,0.0310744
28,22,0.0415871,0.0434128,0.0322721,0.0250898,0.0444698,0.045719,0.0437972,0.0481213
28,23,0.0621447,0.0614856,0.0413997,0.0322358,0.0657229,0.0620506,0.0596965,0.059414
28,24,0.0919195,0.0898121,0.0582566,0.052388,0.083765,0.091553,0.0854142,0.0892624
28,25,0.120035,0.114985,0.0817916,0.0629284,0.118175,0.119238,0.121276,0.120478
28,26,0.145718,0.14982,0.0959588,0.0826734,0.147256,0.151017,0.150162,0.150504
28,27,0.171517,0.178974,0.117132,0.0979023,0.173837,0.178477,0.178642,0.173008
28,28,0.190146,0.188192,0.120573,0.103665,0.187052,0.187785,0.186889,0.192506
28,29,0.187536,0.19259,0.119849,0.105831,0.189411,0.19202,0.188922,0.189655
29,0,0.0043,0.0068,0.0023,0.0065,0.0036,0.0079,0.0027,0.0035
29,1,0.0069,0.0098,0.0012,0.0098,0.0084,0,0.0016,0.0037
29,2,0.0026,0.002,0.0086,0.0041,0.0041,0.0098,0.0023,0.0075
29,3,0.0095,0.0027,0.0053,0.0051,0.0017,0.0005,0.0013,0.0059
29,4,0.0074,0.0034,0.0025,0.0009,0.0014,0.005,0.0043,0.0081
29,5,0.0048,0.0055,0.0078,0.0033,0.0053,0.0094,0.0069,0.0079
29,6,0.0016,0.0056,0.0019,0.0057,0.0053,0.004,0.0032,0.0047
29,7,0.0068,0.0085,0,0.0085,0.0089,0.0011,0.0045,0.0064
29,8,0.0045,0.0068,0.0071,0.0058,0.0018,0.0015,0.004,0.0066
29,9,0.0068,0.002,0,0.0022,0.0013,0.0067,0.0003,0.0029
29,10,0.0024,0.0022,0.0085,0.0075,0.0063,0.0016,0.0024,0.0032
29,11,0,0.0022,0.0016,0.0089,0.0033,0.006,0.0052,0.0076
29,12,0.0029,0.0025,0.0035,0.0045,0.0038,0.0074,0.0012,0.0008
29,13,0.0094,0.0011,0.003,0.0008,0.0078,0.0031,0.0036,0.0004
29,14,0.0054,0.002,0.0077,0.0016,0.0034,0,0.0046,0.0034
29,15,0.0022,0.006,0.0023,0.0053,0.0021,0.0075,0.0031,0.0049
29,16,0.0098,0.0066,0.0094,0.0036,0.0039,0.0008,0.0044,0.0034
29,17,0.00173335,0.00723317,0.00412277,0.00951782,0.000533389,0.00753316,3.34058e-05,0.00573322
29,18,0.0112296,0.00953292,0.00855022,0.00374516,0.00953292,0.00374422,0.00793604,0.00194773
29,19,0.0137829,0.014081,0.00893685,0.00325657,0.0115961,0.0141804,0.0108009,0.0114967
29,20,0.0142354,0.0137402,0.0150961,0.0135838,0.0143345,0.0128487,0.011561,0.0160184
29,21,0.0154272,0.020551,0.0156004,0.00895355,0.0179891,0.0206496,0.0215364,0.0173979
29,22,0.0257786,0.0261698,0.0194368,0.0131367,0.0279301,0.0233338,0.0234316,0.0258764
29,23,0.0414008,0.0384974,0.0243388,0.0219415,0.0367554,0.0405298,0.0327874,0.0412072
29,24,0.0478877,0.0542854,0.0364754,0.0309743,0.0480786,0.0544763,0.049129,0.0488425
29,25,0.0653901,0.0605963,0.0431666,0.0401616,0.0661421,0.0620062,0.0617242,0.0603143
29,26,0.0809094,0.0817418,0.0496319,0.0416489,0.0830367,0.0779497,0.0806319,0.0824818
29,27,0.0960582,0.0962407,0.0589335,0.0499241,0.0949632,0.0908569,0.0904006,0.0885756
29,28,0.097435,0.095352,0.0680199,0.0560375,0.0950803,0.0969822,0.0947181,0.100333
29,29,0.0969449,0.0989382,0.0651492,0.0587962,0.100841,0.100931,0.0940455,0.0974885
